Low Birth Weight Ind Desc,Year Desc,County Name,Age Group Desc,Birth Count,Birth Count_PCT,SORT
Normal birth weight (2500g+),2008,Perry,18 to 19,39,88.6,8089
Low birth weight (<2500g),2008,Perry,20 to 24,16,11.0,8091
Normal birth weight (2500g+),2008,Perry,20 to 24,130,89.0,8092
Low birth weight (<2500g),2008,Perry,25 to 29,8,6.5,8094
Normal birth weight (2500g+),2008,Perry,25 to 29,115,93.5,8095
Low birth weight (<2500g),2008,Perry,30 to 34,6,12.2,8097
Normal birth weight (2500g+),2008,Perry,30 to 34,43,87.8,8098
Low birth weight (<2500g),2008,Perry,35 to 39,1,4.5,8100
Normal birth weight (2500g+),2008,Perry,35 to 39,*,*,8101
Low birth weight (<2500g),2008,Perry,40 to 44,0,0.0,8103
Normal birth weight (2500g+),2008,Perry,40 to 44,*,*,8104
Low birth weight (<2500g),2008,Perry,45 and older,0,0.0,8106
Normal birth weight (2500g+),2008,Perry,45 and older,0,0.0,8107
Low birth weight (<2500g),2008,Perry,Less than 15,0,0.0,8109
Normal birth weight (2500g+),2008,Perry,Less than 15,*,*,8110
Low birth weight (<2500g),2008,Perry,Unknown,0,0.0,8112
Normal birth weight (2500g+),2008,Perry,Unknown,0,0.0,8113
Low birth weight (<2500g),2008,Pickaway,15 to 17,4,11.8,8118
Normal birth weight (2500g+),2008,Pickaway,15 to 17,30,88.2,8119
Low birth weight (<2500g),2008,Pickaway,18 to 19,3,5.4,8121
Normal birth weight (2500g+),2008,Pickaway,18 to 19,53,94.6,8122
Low birth weight (<2500g),2008,Pickaway,20 to 24,19,10.8,8124
Normal birth weight (2500g+),2008,Pickaway,20 to 24,157,89.2,8125
Low birth weight (<2500g),2008,Pickaway,25 to 29,10,4.8,8127
Normal birth weight (2500g+),2008,Pickaway,25 to 29,199,95.2,8128
Low birth weight (<2500g),2008,Pickaway,30 to 34,13,9.0,8130
Normal birth weight (2500g+),2008,Pickaway,30 to 34,132,91.0,8131
Low birth weight (<2500g),2008,Pickaway,35 to 39,3,5.9,8133
Normal birth weight (2500g+),2008,Pickaway,35 to 39,48,94.1,8134
Low birth weight (<2500g),2008,Pickaway,40 to 44,0,0.0,8136
Normal birth weight (2500g+),2008,Pickaway,40 to 44,*,*,8137
Low birth weight (<2500g),2008,Pickaway,45 and older,0,0.0,8139
Normal birth weight (2500g+),2008,Pickaway,45 and older,*,*,8140
Low birth weight (<2500g),2008,Pickaway,Less than 15,0,0.0,8142
Normal birth weight (2500g+),2008,Pickaway,Less than 15,0,0.0,8143
Low birth weight (<2500g),2008,Pickaway,Unknown,0,0.0,8145
Normal birth weight (2500g+),2008,Pickaway,Unknown,0,0.0,8146
Low birth weight (<2500g),2008,Pike,15 to 17,2,10.0,8151
Normal birth weight (2500g+),2008,Pike,15 to 17,*,*,8152
Low birth weight (<2500g),2008,Pike,18 to 19,5,10.0,8154
Normal birth weight (2500g+),2008,Pike,18 to 19,45,90.0,8155
Low birth weight (<2500g),2008,Pike,20 to 24,12,7.7,8157
Normal birth weight (2500g+),2008,Pike,20 to 24,143,92.3,8158
Low birth weight (<2500g),2008,Pike,25 to 29,10,9.5,8160
Normal birth weight (2500g+),2008,Pike,25 to 29,95,90.5,8161
Low birth weight (<2500g),2008,Pike,30 to 34,4,7.7,8163
Normal birth weight (2500g+),2008,Pike,30 to 34,48,92.3,8164
Low birth weight (<2500g),2008,Pike,35 to 39,1,5.3,8166
Normal birth weight (2500g+),2008,Pike,35 to 39,*,*,8167
Low birth weight (<2500g),2008,Pike,40 to 44,*,*,8169
Normal birth weight (2500g+),2008,Pike,40 to 44,*,*,8170
Low birth weight (<2500g),2008,Pike,45 and older,0,0.0,8172
Normal birth weight (2500g+),2008,Pike,45 and older,0,0.0,8173
Low birth weight (<2500g),2008,Pike,Less than 15,0,0.0,8175
Normal birth weight (2500g+),2008,Pike,Less than 15,*,*,8176
Low birth weight (<2500g),2008,Pike,Unknown,0,0.0,8178
Normal birth weight (2500g+),2008,Pike,Unknown,0,0.0,8179
Low birth weight (<2500g),2008,Portage,15 to 17,3,10.7,8184
Normal birth weight (2500g+),2008,Portage,15 to 17,25,89.3,8185
Low birth weight (<2500g),2008,Portage,18 to 19,14,13.6,8187
Normal birth weight (2500g+),2008,Portage,18 to 19,89,86.4,8188
Low birth weight (<2500g),2008,Portage,20 to 24,23,6.2,8190
Normal birth weight (2500g+),2008,Portage,20 to 24,348,93.8,8191
Low birth weight (<2500g),2008,Portage,25 to 29,39,7.7,8193
Normal birth weight (2500g+),2008,Portage,25 to 29,468,92.3,8194
Low birth weight (<2500g),2008,Portage,30 to 34,25,7.3,8196
Normal birth weight (2500g+),2008,Portage,30 to 34,317,92.7,8197
Low birth weight (<2500g),2008,Portage,35 to 39,13,7.4,8199
Normal birth weight (2500g+),2008,Portage,35 to 39,163,92.6,8200
Low birth weight (<2500g),2008,Portage,40 to 44,1,3.0,8202
Normal birth weight (2500g+),2008,Portage,40 to 44,32,97.0,8203
Low birth weight (<2500g),2008,Portage,45 and older,*,*,8205
Normal birth weight (2500g+),2008,Portage,45 and older,*,*,8206
Low birth weight (<2500g),2008,Portage,Less than 15,0,0.0,8208
Normal birth weight (2500g+),2008,Portage,Less than 15,*,*,8209
Low birth weight (<2500g),2008,Portage,Unknown,0,0.0,8211
Normal birth weight (2500g+),2008,Portage,Unknown,0,0.0,8212
Low birth weight (<2500g),2008,Preble,15 to 17,2,16.7,8217
Normal birth weight (2500g+),2008,Preble,15 to 17,*,*,8218
Low birth weight (<2500g),2008,Preble,18 to 19,5,9.4,8220
Normal birth weight (2500g+),2008,Preble,18 to 19,48,90.6,8221
Low birth weight (<2500g),2008,Preble,20 to 24,10,6.4,8223
Normal birth weight (2500g+),2008,Preble,20 to 24,146,93.6,8224
Low birth weight (<2500g),2008,Preble,25 to 29,10,6.6,8226
Normal birth weight (2500g+),2008,Preble,25 to 29,142,93.4,8227
Low birth weight (<2500g),2008,Preble,30 to 34,5,5.9,8229
Normal birth weight (2500g+),2008,Preble,30 to 34,80,94.1,8230
Low birth weight (<2500g),2008,Preble,35 to 39,3,6.7,8232
Normal birth weight (2500g+),2008,Preble,35 to 39,42,93.3,8233
Low birth weight (<2500g),2008,Preble,40 to 44,0,0.0,8235
Normal birth weight (2500g+),2008,Preble,40 to 44,*,*,8236
Low birth weight (<2500g),2008,Preble,45 and older,0,0.0,8238
Normal birth weight (2500g+),2008,Preble,45 and older,*,*,8239
Low birth weight (<2500g),2008,Preble,Less than 15,0,0.0,8241
Normal birth weight (2500g+),2008,Preble,Less than 15,*,*,8242
Low birth weight (<2500g),2008,Preble,Unknown,0,0.0,8244
Normal birth weight (2500g+),2008,Preble,Unknown,0,0.0,8245
Low birth weight (<2500g),2008,Putnam,15 to 17,0,0.0,8250
Normal birth weight (2500g+),2008,Putnam,15 to 17,*,*,8251
Low birth weight (<2500g),2008,Putnam,18 to 19,1,4.8,8253
Normal birth weight (2500g+),2008,Putnam,18 to 19,*,*,8254
Low birth weight (<2500g),2008,Putnam,20 to 24,5,4.2,8256
Normal birth weight (2500g+),2008,Putnam,20 to 24,115,95.8,8257
Low birth weight (<2500g),2008,Putnam,25 to 29,4,2.1,8259
Normal birth weight (2500g+),2008,Putnam,25 to 29,183,97.9,8260
Low birth weight (<2500g),2008,Putnam,30 to 34,5,3.7,8262
Normal birth weight (2500g+),2008,Putnam,30 to 34,129,96.3,8263
Low birth weight (<2500g),2008,Putnam,35 to 39,3,7.9,8265
Normal birth weight (2500g+),2008,Putnam,35 to 39,35,92.1,8266
Low birth weight (<2500g),2008,Putnam,40 to 44,*,*,8268
Normal birth weight (2500g+),2008,Putnam,40 to 44,*,*,8269
Low birth weight (<2500g),2008,Putnam,45 and older,0,0.0,8271
Normal birth weight (2500g+),2008,Putnam,45 and older,0,0.0,8272
Low birth weight (<2500g),2008,Putnam,Less than 15,0,0.0,8274
Normal birth weight (2500g+),2008,Putnam,Less than 15,0,0.0,8275
Low birth weight (<2500g),2008,Putnam,Unknown,0,0.0,8277
Normal birth weight (2500g+),2008,Putnam,Unknown,0,0.0,8278
Low birth weight (<2500g),2008,Richland,15 to 17,5,6.7,8283
Normal birth weight (2500g+),2008,Richland,15 to 17,70,93.3,8284
Low birth weight (<2500g),2008,Richland,18 to 19,16,10.4,8286
Normal birth weight (2500g+),2008,Richland,18 to 19,138,89.6,8287
Low birth weight (<2500g),2008,Richland,20 to 24,49,9.8,8289
Normal birth weight (2500g+),2008,Richland,20 to 24,451,90.2,8290
Low birth weight (<2500g),2008,Richland,25 to 29,33,7.8,8292
Normal birth weight (2500g+),2008,Richland,25 to 29,389,92.2,8293
Low birth weight (<2500g),2008,Richland,30 to 34,18,6.6,8295
Normal birth weight (2500g+),2008,Richland,30 to 34,253,93.4,8296
Low birth weight (<2500g),2008,Richland,35 to 39,1,1.1,8298
Normal birth weight (2500g+),2008,Richland,35 to 39,93,98.9,8299
Low birth weight (<2500g),2008,Richland,40 to 44,1,4.8,8301
Normal birth weight (2500g+),2008,Richland,40 to 44,*,*,8302
Low birth weight (<2500g),2008,Richland,45 and older,0,0.0,8304
Normal birth weight (2500g+),2008,Richland,45 and older,0,0.0,8305
Low birth weight (<2500g),2008,Richland,Less than 15,0,0.0,8307
Normal birth weight (2500g+),2008,Richland,Less than 15,*,*,8308
Low birth weight (<2500g),2008,Richland,Unknown,0,0.0,8310
Normal birth weight (2500g+),2008,Richland,Unknown,0,0.0,8311
Low birth weight (<2500g),2008,Ross,15 to 17,3,7.0,8316
Normal birth weight (2500g+),2008,Ross,15 to 17,40,93.0,8317
Low birth weight (<2500g),2008,Ross,18 to 19,13,12.5,8319
Normal birth weight (2500g+),2008,Ross,18 to 19,91,87.5,8320
Low birth weight (<2500g),2008,Ross,20 to 24,30,9.3,8322
Normal birth weight (2500g+),2008,Ross,20 to 24,292,90.7,8323
Low birth weight (<2500g),2008,Ross,25 to 29,18,6.8,8325
Normal birth weight (2500g+),2008,Ross,25 to 29,245,93.2,8326
Low birth weight (<2500g),2008,Ross,30 to 34,15,9.6,8328
Normal birth weight (2500g+),2008,Ross,30 to 34,142,90.4,8329
Low birth weight (<2500g),2008,Ross,35 to 39,5,8.8,8331
Normal birth weight (2500g+),2008,Ross,35 to 39,52,91.2,8332
Low birth weight (<2500g),2008,Ross,40 to 44,*,*,8334
Normal birth weight (2500g+),2008,Ross,40 to 44,*,*,8335
Low birth weight (<2500g),2008,Ross,45 and older,0,0.0,8337
Normal birth weight (2500g+),2008,Ross,45 and older,0,0.0,8338
Low birth weight (<2500g),2008,Ross,Less than 15,0,0.0,8340
Normal birth weight (2500g+),2008,Ross,Less than 15,*,*,8341
Low birth weight (<2500g),2008,Ross,Unknown,0,0.0,8343
Normal birth weight (2500g+),2008,Ross,Unknown,0,0.0,8344
Low birth weight (<2500g),2008,Sandusky,15 to 17,3,11.5,8349
Normal birth weight (2500g+),2008,Sandusky,15 to 17,*,*,8350
Low birth weight (<2500g),2008,Sandusky,18 to 19,6,8.6,8352
Normal birth weight (2500g+),2008,Sandusky,18 to 19,64,91.4,8353
Low birth weight (<2500g),2008,Sandusky,20 to 24,17,7.4,8355
Normal birth weight (2500g+),2008,Sandusky,20 to 24,214,92.6,8356
Low birth weight (<2500g),2008,Sandusky,25 to 29,22,10.0,8358
Normal birth weight (2500g+),2008,Sandusky,25 to 29,199,90.0,8359
Low birth weight (<2500g),2008,Sandusky,30 to 34,13,9.8,8361
Normal birth weight (2500g+),2008,Sandusky,30 to 34,120,90.2,8362
Low birth weight (<2500g),2008,Sandusky,35 to 39,8,12.7,8364
Normal birth weight (2500g+),2008,Sandusky,35 to 39,55,87.3,8365
Low birth weight (<2500g),2008,Sandusky,40 to 44,*,*,8367
Normal birth weight (2500g+),2008,Sandusky,40 to 44,*,*,8368
Low birth weight (<2500g),2008,Sandusky,45 and older,0,0.0,8370
Normal birth weight (2500g+),2008,Sandusky,45 and older,0,0.0,8371
Low birth weight (<2500g),2008,Sandusky,Less than 15,0,0.0,8373
Normal birth weight (2500g+),2008,Sandusky,Less than 15,0,0.0,8374
Low birth weight (<2500g),2008,Sandusky,Unknown,0,0.0,8376
Normal birth weight (2500g+),2008,Sandusky,Unknown,0,0.0,8377
Low birth weight (<2500g),2008,Scioto,15 to 17,6,13.3,8382
Normal birth weight (2500g+),2008,Scioto,15 to 17,39,86.7,8383
Low birth weight (<2500g),2008,Scioto,18 to 19,5,5.7,8385
Normal birth weight (2500g+),2008,Scioto,18 to 19,82,94.3,8386
Low birth weight (<2500g),2008,Scioto,20 to 24,42,11.1,8388
Normal birth weight (2500g+),2008,Scioto,20 to 24,337,88.9,8389
Low birth weight (<2500g),2008,Scioto,25 to 29,27,9.1,8391
Normal birth weight (2500g+),2008,Scioto,25 to 29,269,90.9,8392
Low birth weight (<2500g),2008,Scioto,30 to 34,9,7.2,8394
Normal birth weight (2500g+),2008,Scioto,30 to 34,116,92.8,8395
Low birth weight (<2500g),2008,Scioto,35 to 39,8,17.4,8397
Normal birth weight (2500g+),2008,Scioto,35 to 39,38,82.6,8398
Low birth weight (<2500g),2008,Scioto,40 to 44,*,*,8400
Normal birth weight (2500g+),2008,Scioto,40 to 44,*,*,8401
Low birth weight (<2500g),2008,Scioto,45 and older,0,0.0,8403
Normal birth weight (2500g+),2008,Scioto,45 and older,*,*,8404
Low birth weight (<2500g),2008,Scioto,Less than 15,0,0.0,8406
Normal birth weight (2500g+),2008,Scioto,Less than 15,*,*,8407
Low birth weight (<2500g),2008,Scioto,Unknown,0,0.0,8409
Normal birth weight (2500g+),2008,Scioto,Unknown,0,0.0,8410
Low birth weight (<2500g),2008,Seneca,15 to 17,4,25.0,8415
Normal birth weight (2500g+),2008,Seneca,15 to 17,*,*,8416
Low birth weight (<2500g),2008,Seneca,18 to 19,5,7.7,8418
Normal birth weight (2500g+),2008,Seneca,18 to 19,60,92.3,8419
Low birth weight (<2500g),2008,Seneca,20 to 24,19,8.5,8421
Normal birth weight (2500g+),2008,Seneca,20 to 24,205,91.5,8422
Low birth weight (<2500g),2008,Seneca,25 to 29,12,5.0,8424
Normal birth weight (2500g+),2008,Seneca,25 to 29,226,95.0,8425
Low birth weight (<2500g),2008,Seneca,30 to 34,12,8.8,8427
Normal birth weight (2500g+),2008,Seneca,30 to 34,124,91.2,8428
Low birth weight (<2500g),2008,Seneca,35 to 39,7,15.9,8430
Normal birth weight (2500g+),2008,Seneca,35 to 39,37,84.1,8431
Low birth weight (<2500g),2008,Seneca,40 to 44,0,0.0,8433
Normal birth weight (2500g+),2008,Seneca,40 to 44,*,*,8434
Low birth weight (<2500g),2008,Seneca,45 and older,0,0.0,8436
Normal birth weight (2500g+),2008,Seneca,45 and older,0,0.0,8437
Low birth weight (<2500g),2008,Seneca,Less than 15,0,0.0,8439
Normal birth weight (2500g+),2008,Seneca,Less than 15,*,*,8440
Low birth weight (<2500g),2008,Seneca,Unknown,0,0.0,8442
Normal birth weight (2500g+),2008,Seneca,Unknown,0,0.0,8443
Low birth weight (<2500g),2008,Shelby,15 to 17,3,9.1,8448
Normal birth weight (2500g+),2008,Shelby,15 to 17,30,90.9,8449
Low birth weight (<2500g),2008,Shelby,18 to 19,4,6.5,8451
Normal birth weight (2500g+),2008,Shelby,18 to 19,58,93.5,8452
Low birth weight (<2500g),2008,Shelby,20 to 24,12,5.4,8454
Normal birth weight (2500g+),2008,Shelby,20 to 24,209,94.6,8455
Low birth weight (<2500g),2008,Shelby,25 to 29,10,4.2,8457
Normal birth weight (2500g+),2008,Shelby,25 to 29,226,95.8,8458
Low birth weight (<2500g),2008,Shelby,30 to 34,5,4.3,8460
Normal birth weight (2500g+),2008,Shelby,30 to 34,111,95.7,8461
Low birth weight (<2500g),2008,Shelby,35 to 39,3,8.3,8463
Normal birth weight (2500g+),2008,Shelby,35 to 39,33,91.7,8464
Low birth weight (<2500g),2008,Shelby,40 to 44,0,0.0,8466
Normal birth weight (2500g+),2008,Shelby,40 to 44,*,*,8467
Low birth weight (<2500g),2008,Shelby,45 and older,0,0.0,8469
Normal birth weight (2500g+),2008,Shelby,45 and older,0,0.0,8470
Low birth weight (<2500g),2008,Shelby,Less than 15,0,0.0,8472
Normal birth weight (2500g+),2008,Shelby,Less than 15,0,0.0,8473
Low birth weight (<2500g),2008,Shelby,Unknown,0,0.0,8475
Normal birth weight (2500g+),2008,Shelby,Unknown,0,0.0,8476
Low birth weight (<2500g),2008,Stark,15 to 17,21,14.4,8481
Normal birth weight (2500g+),2008,Stark,15 to 17,125,85.6,8482
Low birth weight (<2500g),2008,Stark,18 to 19,34,9.9,8484
Normal birth weight (2500g+),2008,Stark,18 to 19,311,90.1,8485
Low birth weight (<2500g),2008,Stark,20 to 24,124,10.4,8487
Normal birth weight (2500g+),2008,Stark,20 to 24,1,066,89.6,8488
Low birth weight (<2500g),2008,Stark,25 to 29,119,8.7,8490
Normal birth weight (2500g+),2008,Stark,25 to 29,1,246,91.3,8491
Low birth weight (<2500g),2008,Stark,30 to 34,72,8.4,8493
Normal birth weight (2500g+),2008,Stark,30 to 34,790,91.6,8494
Low birth weight (<2500g),2008,Stark,35 to 39,34,8.2,8496
Normal birth weight (2500g+),2008,Stark,35 to 39,381,91.8,8497
Low birth weight (<2500g),2008,Stark,40 to 44,4,4.7,8499
Normal birth weight (2500g+),2008,Stark,40 to 44,81,95.3,8500
Low birth weight (<2500g),2008,Stark,45 and older,0,0.0,8502
Normal birth weight (2500g+),2008,Stark,45 and older,*,*,8503
Low birth weight (<2500g),2008,Stark,Less than 15,*,*,8505
Normal birth weight (2500g+),2008,Stark,Less than 15,*,*,8506
Low birth weight (<2500g),2008,Stark,Unknown,0,0.0,8508
Normal birth weight (2500g+),2008,Stark,Unknown,0,0.0,8509
Low birth weight (<2500g),2008,Summit,15 to 17,23,11.3,8514
Normal birth weight (2500g+),2008,Summit,15 to 17,181,88.7,8515
Low birth weight (<2500g),2008,Summit,18 to 19,59,13.3,8517
Normal birth weight (2500g+),2008,Summit,18 to 19,384,86.7,8518
Low birth weight (<2500g),2008,Summit,20 to 24,112,7.9,8520
Normal birth weight (2500g+),2008,Summit,20 to 24,1,303,92.1,8521
Low birth weight (<2500g),2008,Summit,25 to 29,127,6.9,8523
Normal birth weight (2500g+),2008,Summit,25 to 29,1,702,93.1,8524
Low birth weight (<2500g),2008,Summit,30 to 34,119,8.0,8526
Normal birth weight (2500g+),2008,Summit,30 to 34,1,371,92.0,8527
Low birth weight (<2500g),2008,Summit,35 to 39,72,10.0,8529
Normal birth weight (2500g+),2008,Summit,35 to 39,651,90.0,8530
Low birth weight (<2500g),2008,Summit,40 to 44,19,12.4,8532
Normal birth weight (2500g+),2008,Summit,40 to 44,134,87.6,8533
Low birth weight (<2500g),2008,Summit,45 and older,0,0.0,8535
Normal birth weight (2500g+),2008,Summit,45 and older,*,*,8536
Low birth weight (<2500g),2008,Summit,Less than 15,*,*,8538
Normal birth weight (2500g+),2008,Summit,Less than 15,*,*,8539
Low birth weight (<2500g),2008,Summit,Unknown,0,0.0,8541
Normal birth weight (2500g+),2008,Summit,Unknown,0,0.0,8542
Low birth weight (<2500g),2008,Trumbull,15 to 17,7,8.8,8547
Normal birth weight (2500g+),2008,Trumbull,15 to 17,73,91.3,8548
Low birth weight (<2500g),2008,Trumbull,18 to 19,18,9.5,8550
Normal birth weight (2500g+),2008,Trumbull,18 to 19,172,90.5,8551
Low birth weight (<2500g),2008,Trumbull,20 to 24,54,7.7,8553
Normal birth weight (2500g+),2008,Trumbull,20 to 24,646,92.3,8554
Low birth weight (<2500g),2008,Trumbull,25 to 29,64,9.1,8556
Normal birth weight (2500g+),2008,Trumbull,25 to 29,643,90.9,8557
Low birth weight (<2500g),2008,Trumbull,30 to 34,29,6.4,8559
Normal birth weight (2500g+),2008,Trumbull,30 to 34,423,93.6,8560
Low birth weight (<2500g),2008,Trumbull,35 to 39,18,9.7,8562
Normal birth weight (2500g+),2008,Trumbull,35 to 39,167,90.3,8563
Low birth weight (<2500g),2008,Trumbull,40 to 44,1,2.9,8565
Normal birth weight (2500g+),2008,Trumbull,40 to 44,34,97.1,8566
Low birth weight (<2500g),2008,Trumbull,45 and older,0,0.0,8568
Normal birth weight (2500g+),2008,Trumbull,45 and older,*,*,8569
Low birth weight (<2500g),2008,Trumbull,Less than 15,0,0.0,8571
Normal birth weight (2500g+),2008,Trumbull,Less than 15,0,0.0,8572
Low birth weight (<2500g),2008,Trumbull,Unknown,0,0.0,8574
Normal birth weight (2500g+),2008,Trumbull,Unknown,0,0.0,8575
Low birth weight (<2500g),2008,Tuscarawas,15 to 17,5,22.7,8580
Normal birth weight (2500g+),2008,Tuscarawas,15 to 17,*,*,8581
Low birth weight (<2500g),2008,Tuscarawas,18 to 19,10,10.6,8583
Normal birth weight (2500g+),2008,Tuscarawas,18 to 19,84,89.4,8584
Low birth weight (<2500g),2008,Tuscarawas,20 to 24,26,6.5,8586
Normal birth weight (2500g+),2008,Tuscarawas,20 to 24,371,93.5,8587
Low birth weight (<2500g),2008,Tuscarawas,25 to 29,35,8.6,8589
Normal birth weight (2500g+),2008,Tuscarawas,25 to 29,374,91.4,8590
Low birth weight (<2500g),2008,Tuscarawas,30 to 34,15,6.8,8592
Normal birth weight (2500g+),2008,Tuscarawas,30 to 34,205,93.2,8593
Low birth weight (<2500g),2008,Tuscarawas,35 to 39,6,8.1,8595
Normal birth weight (2500g+),2008,Tuscarawas,35 to 39,68,91.9,8596
Low birth weight (<2500g),2008,Tuscarawas,40 to 44,1,5.9,8598
Normal birth weight (2500g+),2008,Tuscarawas,40 to 44,*,*,8599
Low birth weight (<2500g),2008,Tuscarawas,45 and older,0,0.0,8601
Normal birth weight (2500g+),2008,Tuscarawas,45 and older,0,0.0,8602
Low birth weight (<2500g),2008,Tuscarawas,Less than 15,0,0.0,8604
Normal birth weight (2500g+),2008,Tuscarawas,Less than 15,*,*,8605
Low birth weight (<2500g),2008,Tuscarawas,Unknown,0,0.0,8607
Normal birth weight (2500g+),2008,Tuscarawas,Unknown,0,0.0,8608
Low birth weight (<2500g),2008,Union,15 to 17,1,8.3,8613
Normal birth weight (2500g+),2008,Union,15 to 17,*,*,8614
Low birth weight (<2500g),2008,Union,18 to 19,2,5.3,8616
Normal birth weight (2500g+),2008,Union,18 to 19,36,94.7,8617
Low birth weight (<2500g),2008,Union,20 to 24,10,6.9,8619
Normal birth weight (2500g+),2008,Union,20 to 24,134,93.1,8620
